Timestamp,ShorelinePosition_pixels,ShorelinePosition_m,WaveHeight_m,WavePeriod_s,WaveCelerity_m_s,WaterDepth_m,SeaLevelAnomaly_m
2021-10-13 07:45:00,646.6424148606811,64.66424148606812,0.4793465669734718,8.780219780219781,1.2163896759477375,0.8176657459154191,-78.63168388645545
2021-10-13 08:00:00,634.04,63.403999999999996,0.3770418032355184,6.963963963963964,1.4649524972205146,2.7803727919010774,-91.23409874713661
2021-10-13 08:15:00,805.5046153846154,80.55046153846155,0.36355927103172886,7.123893805309734,3.7046615475938207,0.10221279975796967,80.23051663747879
2021-10-13 08:30:00,734.7646153846154,73.47646153846154,0.4323162763910978,6.948717948717949,4.059420674742794,0.3401902040860853,9.490516637478777
2021-10-13 08:45:00,776.8328173374613,77.68328173374613,0.39155440088944055,7.252252252252252,0.4136813125631592,0.1416000127564411,51.5587185903247
2021-10-13 09:00:00,681.5604900459418,68.15604900459418,0.5528162427361109,7.929292929292929,0.7854384837835361,0.4029020951201651,-43.713608701194744
2021-10-13 09:15:00,655.9890453834116,65.59890453834116,0.42055022928557606,9.416666666666666,0.7494301898207345,0.2254248467959106,-69.28505336372496
2021-10-13 09:30:00,584.984496124031,58.49844961240311,0.40841990738001727,9.511627906976743,0.359937054398756,,-140.28960262310557
2021-10-13 09:45:00,678.5201238390093,67.85201238390094,0.36124851083415815,9.168604651162791,1.2755257966297475,1.4847243972018498,-46.75397490812725
2021-10-13 10:00:00,727.6407465007776,72.76407465007776,0.3585663389343517,9.211764705882352,3.98867644700978,0.2850427386329426,2.3666477536410184
2021-10-13 10:15:00,942.7433070866142,94.27433070866142,0.07495862384883435,9.441176470588236,1.1855587138933108,0.9797534094800225,217.46920833947763
2021-10-13 10:30:00,844.0146818923328,84.40146818923328,0.1964953725764395,9.188235294117646,1.3647812551321323,0.407442299822271,118.74058314519618
2021-10-13 10:45:00,779.884176182708,77.9884176182708,0.7811721948732941,8.04639175257732,0.6263431829800027,0.22630880954234192,54.610077435571384
2021-10-13 11:00:00,785.9983579638752,78.59983579638752,0.6460549519913862,9.713414634146341,0.21969203467151482,,60.724259216738574
2021-10-13 11:15:00,697.5765472312704,69.75765472312705,0.45785982060517083,8.583333333333334,3.40333496877126,13.173436007440483,-27.697551515866166
2021-10-13 11:30:00,627.6891447368421,62.76891447368421,0.5390628969378197,9.4,0.5032553602156492,0.4102997361041631,-97.5849540102945
