Timestamp,ShorelinePosition_pixels,ShorelinePosition_m,WaveHeight_m,WavePeriod_s,WaveCelerity_m_s,WaterDepth_m,SeaLevelAnomaly_m
2021-10-13 07:45:00,646.6424148606811,64.66424148606812,0.4793465669734718,8.780219780219781,1.2163896759477375,,
2021-10-13 08:00:00,634.04,63.403999999999996,0.3770418032355184,6.963963963963964,1.4649524972205146,,
2021-10-13 08:15:00,805.5046153846154,80.55046153846155,0.36355927103172886,7.123893805309734,3.7046615475938207,,
2021-10-13 08:30:00,734.7646153846154,73.47646153846154,0.4323162763910978,6.948717948717949,4.059420674742794,,
2021-10-13 08:45:00,776.8328173374613,77.68328173374613,0.39155440088944055,7.252252252252252,0.4136813125631592,,
2021-10-13 09:00:00,681.5604900459418,68.15604900459418,0.5528162427361109,7.929292929292929,0.7854384837835361,0.38000465393324806,0.130229492960457
2021-10-13 09:15:00,655.9890453834116,65.59890453834116,0.42055022928557606,9.416666666666666,0.7494301898207345,,
2021-10-13 09:30:00,584.984496124031,58.49844961240311,0.40841990738001727,9.511627906976743,0.359937054398756,,
2021-10-13 09:45:00,678.5201238390093,67.85201238390094,0.36124851083415815,9.168604651162791,1.2755257966297475,,
2021-10-13 10:00:00,727.6407465007776,72.76407465007776,0.3585663389343517,9.211764705882352,3.98867644700978,,
2021-10-13 10:15:00,942.7433070866142,94.27433070866142,0.07495862384883435,9.441176470588236,1.1855587138933108,,
2021-10-13 10:30:00,844.0146818923328,84.40146818923328,0.1964953725764395,9.188235294117646,1.3647812551321323,0.23807692595105379,-0.01169823502173728
2021-10-13 10:45:00,779.884176182708,77.9884176182708,0.7811721948732941,8.04639175257732,0.6263431829800027,0.13124390303407135,-0.11853125793871971
2021-10-13 11:00:00,785.9983579638752,78.59983579638752,0.6460549519913862,9.713414634146341,0.21969203467151482,,
2021-10-13 11:15:00,697.5765472312704,69.75765472312705,0.45785982060517083,8.583333333333334,3.40333496877126,,
2021-10-13 11:30:00,627.6891447368421,62.76891447368421,0.5390628969378197,9.4,0.5032553602156492,,
