Timestamp,ShorelinePosition_pixels,ShorelinePosition_m,WaveHeight_m,WavePeriod_s,WaveCelerity_m_s,WaterDepth_m,SeaLevelAnomaly_m
2021-10-13 07:45:00,646.6424148606811,64.66424148606812,0.8143739855636595,8.780219780219781,1.2163896759477375,0.8176657459154191,0.0
2021-10-13 08:00:00,634.04,63.403999999999996,0.6490483905137386,6.963963963963964,1.4649524972205146,2.7803727919010774,0.0
2021-10-13 08:15:00,805.5046153846154,80.55046153846155,1.0539228367811844,7.123893805309734,3.7046615475938207,0.10221279975796967,0.0
2021-10-13 08:30:00,734.7646153846154,73.47646153846154,1.0702604273133927,6.948717948717949,4.059420674742794,0.3401902040860853,0.0
2021-10-13 08:45:00,776.8328173374613,77.68328173374613,1.082240402911616,7.252252252252252,0.4136813125631592,0.1416000127564411,0.0
2021-10-13 09:00:00,681.5604900459418,68.15604900459418,1.035612608252243,7.929292929292929,0.7854384837835361,0.4029020951201651,0.0
2021-10-13 09:15:00,655.9890453834116,65.59890453834116,0.8304685763371252,9.416666666666666,0.7494301898207345,0.2254248467959106,0.0
2021-10-13 09:30:00,584.984496124031,58.49844961240311,0.7809151480363089,9.511627906976743,0.359937054398756,,0.0
2021-10-13 09:45:00,678.5201238390093,67.85201238390094,0.7229691070084502,9.168604651162791,1.2755257966297475,1.4847243972018498,0.0
2021-10-13 10:00:00,727.6407465007776,72.76407465007776,0.7762542540506725,9.211764705882352,3.98867644700978,0.2850427386329426,0.0
2021-10-13 10:15:00,942.7433070866142,94.27433070866142,0.67649629161325,9.441176470588236,1.1855587138933108,0.9797534094800225,0.0
2021-10-13 10:30:00,844.0146818923328,84.40146818923328,0.6256475710363297,9.188235294117646,1.3647812551321323,0.407442299822271,0.0
2021-10-13 10:45:00,779.884176182708,77.9884176182708,0.49652859419529033,8.04639175257732,0.6263431829800027,0.22630880954234192,0.0
2021-10-13 11:00:00,785.9983579638752,78.59983579638752,0.7165420858829619,9.713414634146341,0.21969203467151482,,0.0
2021-10-13 11:15:00,697.5765472312704,69.75765472312705,0.6793194744693563,8.583333333333334,3.40333496877126,13.173436007440483,0.0
2021-10-13 11:30:00,627.6891447368421,62.76891447368421,0.5390628969378197,9.4,0.5032553602156492,0.4102997361041631,0.0
